0.008666666666666666,4055,2999
0.009333333333333334,4055,3000
0.01,4055,2999
0.010666666666666666,4055,3000
0.011333333333333334,4054,2999
0.012,4054,2998
0.012666666666666666,4054,2999
0.013333333333333334,4055,2999
0.014,4055,3000
0.014666666666666666,4054,3000
0.015333333333333334,4055,3000
0.016,4055,3000
0.016666666666666666,4054,3000
0.017333333333333333,4055,3000
0.018000000000000002,4055,2999
0.018666666666666668,4054,3001
0.01933333333333333,4055,2998
0.02,4055,2999
0.020666666666666667,4054,3000
0.021333333333333333,4055,2999
0.022000000000000002,4054,3000
0.02266666666666667,4054,3000
0.02333333333333333,4054,3000
0.024,4055,3000
0.024666666666666667,4054,2999
0.042,4054,3000
0.042666666666666665,4054,3000
0.043333333333333335,4054,2999
0.044000000000000004,4054,3000
0.04466666666666667,4054,2998
0.04533333333333334,4054,2999
0.046,4054,3000
0.04666666666666666,4054,2998
0.04733333333333333,4054,2999
0.048,4054,3000
0.048666666666666664,4054,3000
0.04933333333333333,4054,2999
0.05,4054,3000
0.050666666666666665,4054,3000
0.051333333333333335,4054,2998
0.052000000000000005,4054,2999
0.05266666666666667,4054,3000
0.05333333333333334,4054,2998
0.054000000000000006,4054,3000
0.05466666666666666,4054,3000
0.05533333333333333,4054,3000
0.056,4053,3000
0.056666666666666664,4054,3000
0.05733333333333333,4054,3000
0.058,4054,2999
0.058666666666666666,4053,3000
0.059333333333333335,4054,2999
0.07666666666666666,4054,2997
0.07733333333333332,4053,2999
0.078,4053,3000
0.07866666666666666,4053,3000
0.07933333333333333,4053,3000
0.08,4053,3001
0.08066666666666666,4053,3001
0.08133333333333333,4053,3000
0.082,4053,2999
0.08266666666666667,4053,3000
0.08333333333333333,4053,2999
0.084,4053,2999
0.08466666666666667,4053,2998
0.08533333333333333,4053,2997
0.08600000000000001,4053,3000
0.08666666666666667,4053,3000
0.08733333333333333,4053,3000
0.08800000000000001,4053,3001
0.08866666666666667,4053,3000
0.08933333333333333,4053,2999
0.09000000000000001,4053,2999
0.09066666666666667,4053,3000
0.09133333333333334,4053,2999
0.092,4053,2999
0.09266666666666666,4053,2999
0.09333333333333332,4053,2999
0.11133333333333333,4052,2998
0.112,4052,3001
0.11266666666666666,4052,2999
0.11333333333333333,4052,3000
0.114,4052,3000
0.11466666666666667,4052,3000
0.11533333333333333,4052,3001
0.116,4052,3000
0.11666666666666667,4052,2999
0.11733333333333333,4052,3000
0.11800000000000001,4052,2998
0.11866666666666667,4052,2999
0.11933333333333333,4052,3000
0.12000000000000001,4052,2996
0.12066666666666667,4052,3000
0.12133333333333333,4052,3001
0.12200000000000001,4052,3000
0.12266666666666667,4052,3001
0.12333333333333334,4052,2999
0.12400000000000001,4052,3000
0.12466666666666668,4052,2999
0.12533333333333332,4052,2999
0.126,4052,2999
